source_id,organisation,url,collector,parser,frequency,trust_score,last_collection,next_collection,active,consuming_packages,consuming_dataset_count,rows_citing_source,observed_confidence_avg,trust_rationale,frequency_rationale,pipeline_rationale
src-394,WebSearch aggregation of state tourism department announcements and news coverage; WebSearch aggregation of Telangana rural-tourism-project sources (2026-07-24 pass),https://tourism.telangana.gov.in/storage/app/media/HOMESTAY%20GUDELINES.pdf; https://www.travelandtourworld.com/news/article/telangana-government-launches-game-changing-homestay-scheme-to-promote-authentic-regional-stays-boost-rural-tourism-and-provide-unforgettable-local-experiences/; https://www.yovizag.com/visakhapatnam-locals-can-now-register-their-homes-as-homestays-tourism-dept/; https://www.telangana360.com/2024/02/telangana-tourism.html; https://warangal.telangana.gov.in/accommodation/; https://www.telangana360.com/2024/03/adilabad-district.html,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22; 2026-07-24 (v2 enrichment),PENDING_VERIFICATION,TRUE,Package004_Industries,1,1,85.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-395,Ministry of Tribal Affairs,https://tribal.nic.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,76.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-396,"WebSearch cross-check (tribal.nic.in and pib.gov.in listed among results; corroborated by galaxyeduworld.com, scholarshipsinindia.com)",https://tribal.nic.in/topclass/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,76.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-397,TRIFED; Ministry of Tribal Affairs; State Forest Departments,https://trifed.tribal.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package005_Agriculture,1,1,66.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-398,State revenue departments; MeeSeva,https://ts.meeseva.telangana.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,2,4,71.5,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-399,TSBIE Official Website (via WebSearch cross-check),https://tsbie.cgg.gov.in/home.do,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,75.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-400,"Ministry of Micro, Small and Medium Enterprises",https://udyamregistration.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,SEMI_ANNUAL,85,2026-07-25,2027-01-23,TRUE,Package007_Government_Schemes;Package008_MSME,2,2,77.0,Tier 1 - Government of India domain,Compliance thresholds and product lists are revised periodically,HTML portal page; figures are published in tables
src-401,Official NTA UGC-NET portal,https://ugcnet.nta.nic.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,90.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-402,UIDAI,https://uidai.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,78.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-403,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://uohyd.ac.in/; https://www.shiksha.com/articles/university-of-hyderabad-ranking-2024-nirf-qs-world-university-rankings-us-news-the-week-blogId-153549,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,82.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-404,"WebSearch aggregated (Vajiram & Ravi, BankBazaar, National Skills Network, Indian Bank)",https://vajiramandravi.com/current-affairs/skill-loan-scheme/; https://www.bankbazaar.com/education-loan/skill-loan-scheme.html; https://nationalskillsnetwork.in/how-to-apply-for-a-skill-loan-to-enroll-in-skill-development-courses/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,64.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-405,WebSearch,https://vvp.telangana.gov.in/; https://en.wikipedia.org/wiki/Telangana_Vaidya_Vidhana_Parishad,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-21,2027-07-21,TRUE,Package003_Healthcare,1,1,82.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-406,"wanaparthy.telangana.gov.in; medicalneetug.com; edufever.com (WebSearch snippets only, no direct fetch)",https://wanaparthy.telangana.gov.in/government-general-hospital/ ; https://medicalneetug.com/college/government-medical-college-wanaparthy,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,80.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-407,Wanaparthy district government portal; aggregator snippets,https://wanaparthy.telangana.gov.in/government-medical-college/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-408,Ministry of Women and Child Development,https://wcd.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,75.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-409,Government of Telangana,https://wehub.telangana.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package008_MSME,1,1,70.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-410,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://wehub.telangana.gov.in/ | https://www.skillindiadigital.gov.in/free-online-courses/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-23,2027-07-23,TRUE,Package004_Industries,1,1,70.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-411,"WebSearch (secondary aggregation of government/NASSCOM sources, industry AI-adoption and market reports, freelance-marketplace/gig-economy data, and portal blogs); direct WebFetch to .gov.in domains blocked by session egress policy",https://wehub.telangana.gov.in/ | https://www.skillindiadigital.gov.in/free-online-courses/ | https://community.nasscom.in/communities/sales-marketing/leveraging-ai-digital-marketing | https://rakeshranks.com/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-23,2027-07-23,TRUE,Package004_Industries,1,1,73.0,Tier 1 - Government of India domain,Annual industry reporting cycle,HTML portal page; figures are published in tables
src-412,"WebSearch aggregated (WE-HUB official site, KP IAS Academy, News on Air)",https://wehub.telangana.gov.in/; https://www.newsonair.gov.in/telangana-launches-ramp-programme-to-boost-45-women-led-msmes-with-world-bank-support,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package004_Industries,1,1,82.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-413,westgodavari.ap.gov.in (via WebSearch snippet),https://westgodavari.ap.gov.in/ap-vaidhya-vidhana-parishaddchs/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,4,84.2,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-414,westgodavari.ap.gov.in; Mappls; ayushmancardhospitals.com (via WebSearch snippets),https://westgodavari.ap.gov.in/public-utility-category/hospitals/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-415,WebSearch aggregation summarizing secondary/aggregator sources; several aggregator sites still reference the pre-2024 trust name,https://www.adityabirlacapital.com/abc-of-money/employee-health-scheme-government-andhra-pradesh ; https://www.acko.com/health-insurance/employee-health-scheme-government-andhra-pradesh/ ; https://ehs.ap.gov.in/ ; https://www.bajajfinserv.in/insurance/employee-health-scheme-government-andhra-pradesh,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,85.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-416,Ministry of Agriculture,https://www.agricoop.nic.in,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,2,66.5,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-417,AICTE Official Website,https://www.aicte-india.org/about-us/history,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,88.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-418,AICTE official SWAYAM bureau page; SWAYAM official website,https://www.aicte-india.org/bureaus/swayam; https://swayam.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,78.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-419,Official college website (aiimsmangalagiri.edu.in); aggregator cross-check,https://www.aiimsmangalagiri.edu.in/ ; https://bodmaseducation.com/aiims-mangalagiri ; https://www.aiimsmangalagiri.edu.in/wp-content/uploads/2025/07/MBBS-Prospectus-2025-26.pdf,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.pdf_parser.PDFParser,ANNUAL,55,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,85.0,Tier 3 - other public source,No faster cadence justified by observed change rate,URL serves a PDF document
src-420,Generic PMFME/AP Food Processing Policy scheme facts (see other rows); Coconut Board of India coconut-scenario article; India Stat Districts coconut production data (East Godavari); ResearchGate economic-analysis paper on West Godavari coconut cultivation; Entrepreneur India (Coco Soul/ITC D2C reporting); Svaadh Foods coconut-oil-brands comparison article,https://www.apexports.ap.gov.in/assets/gallery/AP%20Food%20Processing%20Policy%20(4.0)%20%202024-29.pdf ; https://coconutboard.in/images/Articles/coconut-scenario-AP-vasanth.pdf ; https://www.indiastatdistricts.com/andhrapradesh/eastgodavari/agriculture/coconut/data-year/2012-2021 ; https://www.researchgate.net/publication/318083202_Economic_Analysis_of_Coconut_in_West_Godavari_District_of_Andhra_Pradesh ; https://india.entrepreneur.com/news-and-trends/why-are-fmcg-giants-adding-d2c-to-its-cart/450123 ; https://svaadhfoods.com/blogs/article/coconut-oil-brands-in-india,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package004_Industries,1,1,58.0,Tier 1 - Government of India domain,Agronomic guidance is stable between research cycles,HTML portal page; figures are published in tables
